,avoir,dire,voir,faire,vouloir,pouvoir,savoir,aller,aimer,regarder,être,prendre,croire,jeune,trouver,venir,devoir,mettre,connaître,répondre,entendre,penser,sentir,demander,parler,laisser,attendre,suivre,comprendre,reprendre,pauvre,petit,tenir,appeler,donner,passer,apercevoir,écrier,sortir,rester,cher,reconnaître,revenir,lever,quitter,arrêter,rendre,entrer,arriver,jeter,vieux,chercher,oublier,paraître,devenir,écouter,recevoir,retrouver,bon,ouvrir,perdre,partir,porter,embrasser,prier,demande,continuer,rencontrer,ajouter,seul,commencer,lire,tuer,revoir,répéter,écrire,sembler,murmurer,montrer,songer,garder,conduire,mourir,pousser,finir,interrompre,sourire,envoyer,essayer,apprendre,asseoir,rappeler,crier,souffrir,espérer,vivre,voilà,pleurer,tirer,souvenir,rentrer,tourner,descendre,accompagner,oser,grand,dormir,promettre,retourner,poursuivre,remettre,tendre,remercier,tromper,craindre,serrer,éprouver,refuser,courir,heureux,bel,saisir,tomber,sûr,ignorer,rire,poser,sauver,approcher,retenir,emmener,avancer,monter,homme,imaginer,jurer,décider,épouser,abandonner,raconter,marcher,remarquer,tout,aider,occuper,demeurer,toucher,interroger,désirer,accepter,rejoindre,saluer,taire,travailler,deviner,gagner,préférer,retirer,relever,frapper,boire,ramener,considérer,pencher,amener,servir,laisse,entraîner,avouer,présenter,découvrir,observer,assurer,disparaître,expliquer,juger,malheureux,jouer,charger,secouer,empêcher,hésiter,examiner,apporter,supplier,réveiller,compter,éloigner,emporter,offrir,manger,donne,traverser,diriger,engager,déclarer,cacher,prévenir,content,mort,brave,défendre,payer,contempler,prononcer,parvenir,adorer,étonner,prétendre,surprendre,permettre,répliquer,autre,baisser,battre,changer,choisir,mener,manquer,fou,appuyer,rêver,entourer,fermer,accuser,adresser,nommer,pardonner,plaindre,regretter,réussir,lancer,proposer,douter,inviter,posséder,attirer,cesser,traiter,coucher,remonter,habiter,obéir,femme,enlever,souhaiter,cherche,malade,beau,forcer,soigner,soutenir,installer,réfléchir,ressembler,glisser,placer,supposer,ressentir,détester,annoncer,repousser,intéresser,endormir,ancien,sauter,haïr,amuser,joli,hausser,préparer,prêt,élever,rougir,écoute,promener,nouveau,reculer,gros,soupirer,confier,presser,baiser,désigner,certain,soulever,respirer,achever,admirer,porte,rassurer,arracher,incliner,premier,marier,détourner,causer,élancer,voici,inquiéter,reste,accueillir,insister,digne,questionner,fier,profiter,acheter,tressaillir,consoler,tenter,falloir,lâcher,ennuyer,atteindre,fixer,couvrir,avertir,obliger,croiser,mentir,ordonner,pâle,consentir,fille,chasser,redresser,soupçonner,envelopper,quitte,éveiller,menacer,repartir,enfant,capable,agiter,gronder,échapper,résoudre,contenter,naître,bouger,protéger,attacher,obtenir,riche,pénétrer,précipiter,plaire,appartenir,livrer,mériter,sonner,fâcher,apparaître,efforcer,allumer,écarter,conserver,faillir,trembler,effrayer,distinguer,agir,partager,habiller,caresser,éviter,charmant,assister,représenter,tâcher,renvoyer,chanter,déposer,étendre,introduire,noble,train,respecter,calmer,refermer,blesser,libre,hâter,céder,balbutier,disposer,souffler,trahir,exiger,reconduire,enfoncer,retourne,plonger,éclater,renoncer,valoir,enfermer,étouffer,foutre,vendre,prêter,remplir,ramasser,gêner,arranger,rapprocher,séparer,garde,approuver,rouler,consulter,ôter,couper,affirmer,supporter,allonger,rentraire,compte,gentil,conseiller,recommander,brûler,accabler,surveiller,terminer,entretenir,traîner,prévoir,joindre,visiter,incapable,retomber,pousse,accorder,fuir,ami,amoureux,calme,voler,recommencer,concevoir,doute,essuyer,trompe,exprimer,condamner,convenir,jaloux,moquer,franchir,faible,triste,tire,indiquer,parcourir,dresser,employer,tourne,dîner,mordre,fils,plein,encourager,exclamer,coupable,fumer,risquer,nourrir,aviser,ose,déranger,vivant,aborder,pâlir,maudire,téléphoner,mépriser,excuser,admettre,mauvais,danser,jouir,reprocher,inquiet,honnête,commander,remplacer,venger,féliciter,verser,inspirer,subir,excellent,tarder,écraser,briser,constater,étudier,guérir,informer,rejeter,méchant,pose,estimer,guetter,doux,hurler,même,tourmenter,mêler,dépasser,protester,vrai,avaler,peindre,imiter,renverser,rapporter,conclure,soucier,frissonner,emparer,troubler,lâche,parier,commettre,blanc,misérable,fort,froncer,hocher,ranger,marche,frémir,murmure,ricaner,bénir,inventer,habituer,imposer,veiller,accourir,louer,conter,affecter,transporter,exposer,goûter,précéder,présente,dévorer,reparaître,reposer,fidèle,insulter,attaquer,casser,redevenir,épouse,raccrocher,regagner,déchirer,témoigner,recueillir,bondir,entrevoir,percevoir,feindre,flatter,débarrasser,redouter,empresser,guider,évoquer,échanger,signer,cache,meilleur,méprendre,enfuir,réclamer,dominer,blond,exécuter,délivrer,maître,repérer,entreprendre,apprécier,garçon,fouiller,désolé,planter,aimable,réjouir,filer,dessiner,punir,noir,gémir,rompre,rouge,réserver,défier,remuer,déjeuner,frotter,ravir,rêve,fatiguer,apprêter,debout,résister,grandir,attribuer,joue,ferme,dernier,agenouiller,cause,conjurer,fréquenter,heurter,approche,débattre,contraindre,las,étranger,tombe,décrocher,noter,prouver,propre,figurer,sage,balancer,étrangler,exister,estime,user,résigner,saint,sacrifier,abuser,dégager,français,plaisanter,priver,manifester,vider,piquer,mérite,dévisager,attraper,éteindre,sursauter,appliquer,loger,convaincre,opposer,éclairer,aspirer,tutoyer,former,irriter,monte,montre,innocent,laver,grommeler,maintenir,relire,absent,exercer,pressentir,adopter,aîné,déshabiller,inconnu,abattre,furieux,détacher,apaiser,composer,riposter,confondre,allier,assassiner,nier,rencontre,provoquer,second,âgé,peser,distraire,tranquille,accomplir,soumettre,acquérir,nu,gâter,agacer,étreindre,lasser,fondre,épargner,désespérer,renseigner,accrocher,rattraper,révéler,repentir,daigner,généreux,séduire,marmonner,épuiser,intelligent,redescendre,toiser,curieux,froid,mère,soulager,voyager,exaspérer,fournir,serre,baisse,absorber,tousser,exagérer,rassembler,établir,marquer,aise,persuader,bête,tracer,exciter,envier,vieillir,méditer,humilier,décrire,tel,rouvrir,honorer,épier,réduire,combattre,unique,ivre,offenser,sérieux,blâmer,dévoué,immobile,grimper,taper,autoriser,sensible,assommer,moque,état,créer,récupérer,méfier,vérifier,tordre,effacer,bégayer,dissimuler,dénoncer,ménager,chuchoter,concerner,applaudir,envahir,lutter,courant,manque,père,négliger,transformer,torturer,chanceler,emplir,préoccuper,pendre,discuter,enterrer,gai,plier,laid,empoigner,réfugier,personne,acquiescer,bercer,consacrer,emprunter,vanter,objecter,bouder,énerver,obstiner,repasser,contenir,maîtresse,envisager,émouvoir,dur,réunir,fatigué,réaliser,coller,gratter,cracher,identifier,terrible,dépouiller,lier,bousculer,sangloter,instruire,retour,sot,faux,compromettre,implorer,hasarder,maigre,souffrant,tâter,réciter,siffler,railler,attendrir,objet,dégoûter,aveugle,enfiler,affliger,adresse,intervenir,attarder,bien-aimé,effleurer,cramponner,général,combler,pur,aide,citer,victime,viser,contourner,futur,gravir,mystérieux,mesurer,traire,contrarier,dédaigner,quel,utiliser,errer,rôder,raisonner,impatienter,invite,confirmer,évanouir,abaisser,long,régler,chéri,cueillir,disputer,reporter,justifier,interpeller,hausse,répandre,entamer,embarrasser,brun,reconnaissant,noyer,chérir,corriger,confesser,pincer,accroupir,préciser,succomber,préserver,flairer,courber,demeure,suspendre,révolter,parfait,accouder,produire,glisse,frappe,satisfaire,amant,étrange,persister,comparer,prisonnier,muet,courageux,feuilleter,bourrer,suffire,nerveux,inscrire,congédier,rechercher,vouer,embarquer,signaler,dépenser,enivrer,affaisser,doué,illustre,enlacer,couler,adorable,déployer,enceint,dupe,déboucher,déplacer,repose,longer,risque,tremble,impressionner,sauvage,crever,couver,puissant,ralentir,ressortir,attrape,raidir,renouveler,coupe,drôle,point,souriant,écrouler,sincère,flanquer,détruire,passionner,fameux,présent,dérober,mignon,royal,pointer,roule,renifler,grogner,gésir,interdire,abstenir,secourir,braver,coiffer,joyeux,procurer,renier,désespéré,fin,calculer,fourrer,trébucher,scruter,grave,indigner,supprimer,avis,adosser,médecin,défaire,décourager,armer,délaisser,déplaire,creuser,genre
1931_Simenon-Georges_La-Guinguette-a-deux-sous.book --- james,0.06934306569343066,0.023722627737226276,0.016423357664233577,0.03102189781021898,0.025547445255474453,0.014598540145985401,0.023722627737226276,0.023722627737226276,0.012773722627737226,0.041970802919708027,0.025547445255474453,0.0072992700729927005,0.01824817518248175,0.0,0.010948905109489052,0.020072992700729927,0.014598540145985401,0.005474452554744526,0.0036496350364963502,0.0036496350364963502,0.0072992700729927005,0.0072992700729927005,0.0018248175182481751,0.0036496350364963502,0.016423357664233577,0.0036496350364963502,0.009124087591240875,0.0072992700729927005,0.009124087591240875,0.0072992700729927005,0.0,0.0,0.0036496350364963502,0.0036496350364963502,0.005474452554744526,0.0036496350364963502,0.005474452554744526,0.0,0.005474452554744526,0.0072992700729927005,0.0,0.0,0.0036496350364963502,0.012773722627737226,0.0018248175182481751,0.0018248175182481751,0.0018248175182481751,0.0036496350364963502,0.010948905109489052,0.0,0.0,0.0,0.0018248175182481751,0.0036496350364963502,0.0,0.0,0.0,0.0036496350364963502,0.0,0.0036496350364963502,0.0036496350364963502,0.0018248175182481751,0.0018248175182481751,0.0,0.0,0.0036496350364963502,0.005474452554744526,0.005474452554744526,0.0036496350364963502,0.0036496350364963502,0.0,0.0036496350364963502,0.0018248175182481751,0.0018248175182481751,0.0,0.0,0.005474452554744526,0.0036496350364963502,0.0018248175182481751,0.0,0.005474452554744526,0.0,0.0,0.0036496350364963502,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0018248175182481751,0.0,0.0018248175182481751,0.0,0.0018248175182481751,0.0018248175182481751,0.0,0.0,0.0,0.0018248175182481751,0.0018248175182481751,0.009124087591240875,0.0018248175182481751,0.0,0.0,0.0018248175182481751,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0036496350364963502,0.0,0.0,0.0,0.0018248175182481751,0.0,0.005474452554744526,0.0,0.0,0.0,0.0036496350364963502,0.0,0.0036496350364963502,0.0,0.0036496350364963502,0.0,0.0,0.0018248175182481751,0.0,0.0018248175182481751,0.0,0.0036496350364963502,0.0036496350364963502,0.0036496350364963502,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.0,0.005474452554744526,0.0,0.0,0.0,0.0,0.0,0.005474452554744526,0.0,0.0,0.0018248175182481751,0.016423357664233577,0.0,0.0,0.0018248175182481751,0.0,0.0018248175182481751,0.0018248175182481751,0.0,0.0,0.0018248175182481751,0.0018248175182481751,0.0036496350364963502,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0018248175182481751,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0018248175182481751,0.0,0.0018248175182481751,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036496350364963502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0072992700729927005,0.0,0.0036496350364963502,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.014598540145985401,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0036496350364963502,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005474452554744526,0.0,0.0018248175182481751,0.0036496350364963502,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0036496350364963502,0.0,0.0,0.0,0.0018248175182481751,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0018248175182481751,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0036496350364963502,0.0,0.0,0.0018248175182481751,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0018248175182481751,0.0018248175182481751,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036496350364963502,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0018248175182481751,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0018248175182481751,0.0,0.0018248175182481751,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.009124087591240875,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036496350364963502,0.0,0.0,0.0,0.005474452554744526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005474452554744526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policier
